-67.638323,-22.406112,Reserva Nacional de Fauna Andina Eduardo Avaroa,,2020/01/08 13:18:33+00
-67.597195,-22.169717,Reserva Nacional de Fauna Andina Eduardo Avaroa,,2020/01/08 14:00:50+00
-67.731259,-22.223211,Reserva Nacional de Fauna Andina Eduardo Avaroa,,2020/01/08 15:16:36+00
-67.560706,-21.943278,Vista panorámica,,2020/01/08 16:33:35+00
-67.481508,-21.755099,Villa Mar,,2020/01/08 20:11:37+00
-67.596905,-21.594735,Laguna Negra,,2020/01/08 20:12:21+00
-67.783662,-16.654999,Illimani,,2020/01/10 11:00:27+00
-68.601008,-16.190704,Huarina,,2020/01/10 11:42:38+00
-69.168953,-16.014759,Isla del Sol,,2020/01/10 12:59:20+00
-69.075824,-16.146045,Kala Kota,,2020/01/10 17:42:50+00
-69.128132,-16.064874,Yampupata,,2020/01/10 21:18:04+00
-69.258099,-16.320267,Chacachaca,,2020/01/11 00:01:56+00
-69.638964,-16.085402,Ilave,,2020/01/11 00:02:08+00
-70.13657,-15.482541,A Sicuani,,2020/01/11 04:38:52+00
-70.684091,-14.667652,Melgar,,2020/01/11 07:09:36+00
-70.338125,-15.033591,Jose Domingo Choquehuanca,,2020/01/11 07:10:11+00
-71.117551,-14.411027,Llallahui,,2020/01/11 07:26:01+00
-71.978818,-13.516711,Plaza de Armas,,2020/01/11 11:15:20+00
-71.977955,-13.509559,Cristo Blanco,,2020/01/11 16:35:22+00
-71.974881,-13.522184,Mural Historico,,2020/01/11 16:42:12+00
-71.982101,-13.522887,El Paraíso,,2020/01/11 20:10:50+00
-71.502805,-13.906639,Cusipata,,2020/01/12 13:44:06+00
-71.308259,-13.875448,Valle Roja,,2020/01/12 17:50:36+00
-71.302948,-13.869308,Mirador Cerro Colorado,,2020/01/12 17:50:44+00
-71.301722,-13.873503,Hatun Rit'iyuq,,2020/01/12 19:16:55+00
-72.143472,-13.465138,Izcuchaca,,2020/01/14 10:53:56+00
-72.300566,-13.457138,Ancahuasi,,2020/01/14 11:10:47+00
-72.527642,-13.508625,Mollepata,,2020/01/14 11:28:50+00
-72.558214,-13.433023,Challacancha,,2020/01/14 12:06:38+00
-72.572207,-13.386229,Soraypampa,,2020/01/14 12:07:19+00
-72.561577,-13.369448,Salkantaypampa,,2020/01/14 12:08:01+00
-72.632825,-13.314164,Rayanpata,,2020/01/14 12:08:42+00
-72.665185,-13.325285,Chaullay,,2020/01/14 12:09:45+00
-72.560732,-13.354101,soyroccocha,,2020/01/14 12:09:54+00
-72.603892,-13.327496,Huairaspampa,,2020/01/14 12:09:58+00
-72.561962,-13.431839,Calle,,2020/01/14 14:58:35+00
-72.559295,-13.432217,Lugar desconocido,,2020/01/14 16:42:36+00
-72.573967,-13.395428,Lugar desconocido,,2020/01/15 09:40:00+00
-72.563487,-13.348641,Salkantay Trek 25km,,2020/01/15 14:56:59+00
-72.587421,-13.337866,Salkantay Trek,,2020/01/15 16:31:02+00
-72.594348,-13.360599,Tukarway,,2020/01/15 17:16:19+00
-72.65065,-13.322776,Lugar desconocido,,2020/01/15 21:54:40+00
-72.66457,-13.324245,Lugar desconocido,,2020/01/16 10:41:19+00
-72.650382,-13.299317,Vista panorámica,,2020/01/16 16:07:14+00
-72.635214,-13.252395,Lugar desconocido,,2020/01/16 16:08:10+00
-72.641211,-13.271365,Lugar desconocido,,2020/01/16 16:08:18+00
-72.594279,-13.130167,Santa Teresa,,2020/01/16 16:08:41+00
-72.570116,-13.412873,Lugar desconocido,,2020/01/16 16:09:02+00
-72.618954,-13.316092,Lugar desconocido,,2020/01/16 16:09:16+00
-71.536948,-16.398853,Arequipa,,2020/01/16 18:14:33+00
-72.600692,-13.109087,Piscina,,2020/01/16 20:48:37+00
-72.580326,-13.150404,Río,,2020/01/18 01:40:27+00
