13.893222,49.84785,Letiště Hořovice,,2018/11/05 04:48:37+00
12.674614,49.67522,Přimda,,2018/11/05 04:50:16+00
9.9932897,48.397401,Ulm,,2018/11/05 04:51:00+00
11.392759,47.265416,Innsbruck,,2018/11/05 04:57:43+00
11.12574,46.066432,Trento,,2018/11/05 04:58:08+00
11.354779,46.498116,Bolzano - Bozen,,2018/11/05 04:59:04+00
-3.682712,40.414864,Parque del Retiro,,2018/11/08 01:53:33+00
-3.6887095,40.419983,La puerta de Alcalá,,2018/11/08 01:55:38+00
-3.689498,40.424028,Museo de la Biblioteca Nacional de España,,2018/11/08 01:56:01+00
-3.7134072,40.417296,Palacio Real de Madrid,,2018/11/08 01:56:22+00
-3.7186939,40.414864,Parque de Atenas,,2018/11/08 01:56:25+00
12.380813,41.682727,Litoranea/Cancello 2,,2019/06/22 21:02:25+00
11.970529,51.482497,Halle (Saale),,2020/01/07 02:14:47+00
