-51.46222,-25.395117,Guarapuava,,2019/01/26 23:38:41+00
-47.458046,-23.501685,Sorocaba,,2020/06/14 17:48:53+00
-48.048347,-23.588593,Itapetininga,,2020/06/14 17:49:06+00
-50.160168,-25.089158,Ponta Grossa,,2020/06/14 17:49:20+00
-48.88039,-23.984902,Itapeva,,2020/06/14 17:49:38+00
-49.720157,-24.25896,Jaguariaíva,,2020/06/14 17:49:41+00
-51.466487,-25.408949,Lugar desconocido,,2020/06/14 17:50:11+00
-51.464217,-25.394409,Lugar desconocido,,2020/06/29 01:34:52+00
-51.473044,-25.399584,Parque do Lago,,2020/06/29 01:35:15+00
-51.461277,-25.4027,Praça da Ucrânia,,2020/07/21 01:39:22+00
-51.297351,-25.063575,Salto São Francisco,,2021/01/11 14:19:57+00
-51.330672,-25.157076,Guairacá,,2021/01/11 14:23:56+00
-51.298016,-25.065118,Salto dos Cavalheiros,,2021/01/17 02:25:03+00
-51.484991,-25.407685,Lugar desconocido,,2021/10/20 10:55:35+00
-46.741367,-23.576319,Edificio,,2021/10/25 20:23:45+00
-46.677586,-23.551029,Santuário Nossa Senhora de Fátima - Sumaré,,2021/10/25 20:29:52+00
-51.473774,-25.348651,Shopping Cidade dos Lagos - Guarapuava,,2021/10/25 20:38:19+00
-51.460403,-25.395525,Polícia Federal,,2021/10/25 20:38:47+00
-38.326408,-12.910874,Aeroporto Internacional Deputado Luiz Eduardo Magalhães,,2021/10/25 20:45:39+00
-38.45139,-12.999293,Lugar desconocido,,2021/10/27 03:48:57+00
-38.49182,-13.011289,Acarajé da Dinha,,2021/10/27 03:51:38+00
-38.488668,-13.013434,Acarajé da Cira,,2021/10/27 03:52:16+00
-38.468372,-13.012862,Largo de Amaralina,,2021/10/28 05:30:24+00
-38.532913,-13.010335,Museu Náutico da Bahia,,2021/11/12 14:01:45+00
-38.532943,-13.003236,Praia do Porto da Barra,,2021/11/12 14:01:55+00
-38.523862,-13.010813,Morro do Cristo,,2021/11/12 14:02:01+00
-38.500495,-13.012167,Lugar desconocido,,2021/11/12 14:02:21+00
-38.449947,-13.0016,Jardim dos Namorados,,2021/11/12 14:02:45+00
-38.443403,-12.99808,Praia Jardim de Alah,,2021/11/12 14:02:51+00
-38.513174,-12.974237,Elevador Lacerda,,2021/11/12 14:03:16+00
-38.511778,-12.973246,Cruz Caída,,2021/11/12 14:03:41+00
-38.510322,-12.973209,O Cravinho,,2021/11/12 14:03:56+00
-38.509294,-12.973558,Igreja da Ordem Terceira de São Domingos,,2021/11/12 14:04:21+00
-38.508399,-12.97157,Largo do Pelourinho,,2021/11/12 14:04:37+00
-38.508345,-12.969495,Igreja do Santíssimo Sacramento do Passo,,2021/11/12 14:04:54+00
-38.50739,-12.968086,Cafélier,,2021/11/12 14:05:19+00
-38.312697,-12.918984,Praia do Flamengo,,2021/11/12 14:05:36+00
-35.221089,-9.0101805,Maragogi Hostel,,2021/11/23 10:34:56+00
